"Date","Price","Open","High","Low","Vol.","Change %"
"08/12/2021","3,598.74","3,630.46","3,635.01","3,585.96","773.25M","-0.82%"
"08/11/2021","3,628.64","3,549.70","3,673.15","3,549.70","1.59B","2.26%"
"08/10/2021","3,548.30","3,531.15","3,548.30","3,472.70","834.97M","1.00%"
"08/09/2021","3,513.27","3,438.17","3,535.32","3,433.01","912.75M","2.06%"
"08/06/2021","3,442.51","3,460.77","3,462.39","3,421.48","669.56M","-0.74%"
"08/05/2021","3,468.04","3,498.66","3,514.10","3,457.16","701.25M","-1.30%"
"08/04/2021","3,513.57","3,530.72","3,542.65","3,493.23","649.02M","-0.35%"
"08/03/2021","3,526.06","3,537.04","3,537.04","3,482.83","993.93M","0.14%"
"08/02/2021","3,521.18","3,457.91","3,521.18","3,408.29","998.24M","2.12%"
"07/30/2021","3,448.03","3,507.25","3,509.51","3,434.58","1.15B","-2.12%"
"07/29/2021","3,522.85","3,551.28","3,561.45","3,512.58","1.13B","0.64%"
"07/28/2021","3,500.46","3,486.16","3,514.14","3,464.43","1.19B","1.68%"
"07/27/2021","3,442.51","3,576.52","3,616.41","3,399.73","1.56B","-3.70%"
"07/26/2021","3,574.82","3,704.90","3,704.90","3,572.81","1.23B","-4.29%"
"07/23/2021","3,735.24","3,786.36","3,789.74","3,728.66","699.74M","-1.19%"
"07/22/2021","3,780.15","3,713.20","3,788.53","3,713.20","773.65M","2.04%"
"07/21/2021","3,704.63","3,730.95","3,755.27","3,694.96","661.95M","-0.15%"
"07/20/2021","3,710.24","3,769.31","3,769.31","3,684.18","1.27B","-1.65%"
"07/19/2021","3,772.48","3,837.13","3,837.13","3,768.71","820.55M","-1.82%"
"07/16/2021","3,842.52","3,851.03","3,873.69","3,830.88","688.32M","-0.07%"
"07/15/2021","3,845.32","3,779.45","3,852.69","3,776.99","631.75M","1.91%"
"07/14/2021","3,773.28","3,823.54","3,826.47","3,768.98","566.41M","-1.35%"
"07/13/2021","3,824.89","3,834.65","3,844.76","3,817.26","532.51M","0.14%"
"07/12/2021","3,819.64","3,803.52","3,837.47","3,785.36","602.85M","1.10%"
"07/09/2021","3,778.21","3,809.31","3,809.31","3,752.80","609.83M","-0.54%"
"07/08/2021","3,798.83","3,869.81","3,891.83","3,796.63","738.16M","-1.77%"
"07/07/2021","3,867.32","3,871.92","3,875.97","3,846.37","576.35M","-0.25%"
"07/06/2021","3,876.96","3,893.55","3,901.53","3,858.07","626.35M","-0.29%"
"07/05/2021","3,888.31","3,911.19","3,938.14","3,882.28","717.99M","-0.66%"
"07/02/2021","3,914.32","3,962.51","3,975.93","3,903.63","783.69M","-0.98%"
"06/30/2021","3,952.95","3,980.81","3,983.52","3,950.65","1.27B","-0.80%"
"06/29/2021","3,984.66","3,989.85","3,998.90","3,976.72","677.67M","-0.21%"
"06/28/2021","3,992.96","4,001.20","4,005.26","3,973.08","458.77M","-0.20%"
"06/25/2021","4,000.81","4,011.74","4,022.16","3,993.08","637.32M","-0.09%"
"06/24/2021","4,004.30","3,976.47","4,012.10","3,976.43","666.42M","0.51%"
"06/23/2021","3,984.15","3,948.57","3,996.70","3,940.01","681.24M","0.94%"
"06/22/2021","3,946.90","3,929.47","3,963.81","3,920.42","671.68M","0.57%"
"06/21/2021","3,924.53","3,914.50","3,931.55","3,894.80","764.43M","-0.44%"
"06/18/2021","3,941.89","3,960.36","3,967.53","3,909.71","1.47B","-0.69%"
"06/17/2021","3,969.33","3,963.70","3,987.07","3,948.45","1.20B","-0.28%"
"06/16/2021","3,980.45","4,002.65","4,003.29","3,978.37","619.50M","-0.72%"
"06/15/2021","4,009.25","4,084.80","4,084.80","3,986.82","784.38M","-1.59%"
"06/11/2021","4,074.12","4,081.95","4,089.72","4,065.70","692.85M","-0.05%"
"06/10/2021","4,076.11","4,070.39","4,095.82","4,070.39","711.08M","0.26%"
"06/09/2021","4,065.70","4,052.08","4,088.99","4,048.26","813.19M","0.56%"
"06/08/2021","4,043.07","4,035.78","4,052.25","4,031.77","749.76M","0.53%"
"06/07/2021","4,021.93","4,020.85","4,025.77","3,986.81","768.46M","0.35%"
"06/04/2021","4,008.07","4,040.77","4,040.77","3,995.02","1.01B","-1.00%"
"06/03/2021","4,048.70","4,099.57","4,100.28","4,041.62","782.09M","-1.29%"
"06/02/2021","4,101.62","4,089.56","4,136.33","4,084.34","1.20B","0.00%"
"06/01/2021","4,101.42","4,097.91","4,112.70","4,073.97","593.71M","-0.08%"
"05/31/2021","4,104.55","4,119.17","4,120.82","4,074.26","670.01M","-0.41%"
"05/28/2021","4,121.43","4,145.40","4,166.41","4,115.62","803.34M","-0.50%"
"05/27/2021","4,141.98","4,113.18","4,141.98","4,112.20","1.61B","0.36%"
"05/26/2021","4,127.02","4,068.39","4,137.49","4,068.39","807.98M","1.50%"
"05/25/2021","4,065.91","4,065.69","4,086.93","4,046.21","651.68M","0.13%"
"05/24/2021","4,060.69","4,050.18","4,069.14","4,043.55","666.36M","0.52%"
"05/21/2021","4,039.54","4,044.64","4,047.52","4,030.16","520.63M","0.27%"
"05/20/2021","4,028.67","4,054.94","4,054.94","4,013.88","716.41M","-0.93%"
"05/18/2021","4,066.29","3,982.04","4,071.47","3,982.04","746.00M","2.37%"
"05/17/2021","3,972.30","3,971.35","3,990.56","3,958.05","559.24M","0.20%"
"05/14/2021","3,964.22","3,987.41","3,999.10","3,946.06","536.63M","0.13%"
"05/13/2021","3,959.05","3,981.41","3,988.42","3,955.45","717.21M","-1.37%"
"05/12/2021","4,014.22","4,044.93","4,047.07","3,990.81","718.71M","-0.78%"
"05/11/2021","4,045.95","4,097.05","4,097.05","4,035.14","660.87M","-1.85%"
"05/10/2021","4,122.14","4,125.85","4,143.48","4,092.83","670.00M","0.31%"
"05/07/2021","4,109.26","4,117.67","4,144.58","4,090.05","666.54M","-0.11%"
"05/06/2021","4,113.72","4,124.69","4,128.96","4,074.70","610.58M","0.37%"
