Date,Price,Open,High,Low,Vol.,Change %
07/07/2003,885.73,876.6,888.19,869.01,63.97M,1.61%
07/04/2003,871.71,870.35,877.48,861.6,51.96M,-0.03%
07/03/2003,871.98,850.03,872.2,850.03,106.23M,3.97%
07/02/2003,838.7,820.47,843.02,813.23,52.52M,2.81%
06/30/2003,815.77,828.35,828.35,806.69,33.49M,-1.47%
06/27/2003,827.94,829.99,834.57,823.75,70.68M,0.44%
06/26/2003,824.32,809.99,824.32,804.86,59.34M,1.23%
06/25/2003,814.3,806.96,814.82,798.91,39.62M,0.73%
06/24/2003,808.43,815.45,816.96,794.51,63.14M,-1.76%
06/23/2003,822.9,836.95,853.85,819.49,70.99M,-1.60%
06/20/2003,836.32,846.48,850.14,833.08,36.33M,-2.14%
06/19/2003,854.59,853.01,858.28,845.63,54.69M,0.18%
06/18/2003,853.03,881.09,881.09,845.18,88.71M,-2.70%
06/17/2003,876.71,866.26,880.44,864.28,154.24M,2.95%
06/16/2003,851.6,851.7,860.02,845.32,113.78M,-0.54%
06/13/2003,856.26,831.63,860.39,831.63,143.63M,2.70%
06/12/2003,833.74,827.36,834.28,825.16,76.39M,1.36%
06/11/2003,822.52,829.98,837.9,818.75,76.65M,-0.63%
06/10/2003,827.74,822.18,828.31,814.77,58.66M,-0.35%
06/09/2003,830.66,825.95,833.78,821.98,49.65M,0.13%
06/06/2003,829.56,823.54,833.43,818.91,81.58M,0.90%
06/05/2003,822.14,816.24,837.84,810.58,171.57M,3.25%
06/03/2003,796.23,784.31,801.02,774.11,94.05M,1.43%
06/02/2003,785,779.18,787.32,776.42,95.74M,2.02%
05/30/2003,769.49,759.13,777.47,759.13,134.93M,1.47%
05/29/2003,758.37,752.57,764.69,748.76,129.71M,0.89%
05/28/2003,751.7,774.77,775.62,750.82,174.20M,-1.24%
05/27/2003,761.11,753.77,761.11,743.11,129.64M,0.49%
05/26/2003,757.4,741.48,759.05,741.43,171.44M,3.40%
05/23/2003,732.48,713.18,732.48,712.35,169.18M,3.74%
05/22/2003,706.06,708.5,710.62,699.59,130.66M,-0.49%
05/21/2003,709.56,709.85,717.24,698.59,139.42M,-0.10%
05/20/2003,710.24,713.76,718.27,707.73,68.20M,-1.36%
05/19/2003,720.06,709.84,724.42,706.54,59.13M,1.20%
05/16/2003,711.54,716.72,723.69,707.84,52.48M,-0.12%
05/15/2003,712.43,716.91,721.51,709.9,53.32M,-0.75%
05/14/2003,717.78,719.36,727.72,712.66,89.84M,-0.27%
05/13/2003,719.74,712.27,721.39,706.54,140.34M,2.23%
05/12/2003,704.02,713.99,721.17,701.75,72.69M,0.28%
05/09/2003,702.06,692.21,709.99,687.58,55.86M,0.88%
05/07/2003,695.94,715,717.11,689.64,55.73M,-2.03%
05/06/2003,710.37,715.5,727.18,708.3,60.81M,-0.78%
05/05/2003,715.93,704.99,721.43,703.5,51.01M,2.31%
05/02/2003,699.78,678.17,699.94,678.17,59.88M,2.66%
04/30/2003,681.68,679.83,685.2,669.37,44.04M,0.18%
04/29/2003,680.44,667.82,681.08,667.82,53.41M,3.25%
04/28/2003,659.02,637.59,662.76,637.37,84.27M,2.76%
04/25/2003,641.35,642.46,646.3,636.09,78.48M,-1.79%
04/24/2003,653.01,675.41,675.41,634.92,103.17M,-3.97%
04/23/2003,680.01,713.79,715.44,668.98,80.26M,-3.66%
04/22/2003,705.86,724.55,724.55,705.54,41.25M,-2.16%
04/17/2003,721.45,733.56,736.67,721.29,25.46M,-2.63%
04/16/2003,740.9,737.26,742.24,733.31,20.88M,1.33%
04/15/2003,731.17,729.8,736.21,725.19,14.94M,0.85%
04/14/2003,725.02,739.76,740.31,719.93,24.77M,-2.08%
04/11/2003,740.42,741.15,744.97,733.23,23.38M,-0.40%
04/10/2003,743.41,744.81,751.11,739.25,21.81M,-0.23%
04/09/2003,745.13,763.76,763.93,744.38,21.91M,-2.96%
04/08/2003,767.87,772.23,774.91,762.37,27.65M,-1.01%
04/07/2003,775.68,758.74,778.2,754.29,44.54M,2.23%
04/04/2003,758.74,734.15,759.4,734.15,30.89M,2.84%
04/03/2003,737.82,753.78,754.33,730.02,44.68M,-0.38%
04/02/2003,740.63,731.19,744.43,730.48,39.03M,1.64%
04/01/2003,728.71,729.59,733.82,715.52,37.25M,-0.16%
03/31/2003,729.9,747.99,747.99,726.06,42.51M,-4.05%
03/28/2003,760.7,758.23,761.06,751.16,24.92M,0.33%
03/27/2003,758.23,775.51,775.51,753.06,28.23M,-2.23%
03/26/2003,775.51,770.88,776.63,767.39,25.07M,1.14%
03/25/2003,766.77,764.87,770.03,758.1,30.35M,-0.37%
03/24/2003,769.6,776.05,784.22,764.47,30.33M,0.30%
03/21/2003,767.28,789.51,789.62,766.9,44.07M,-2.44%
03/20/2003,786.47,793.76,797.61,778.15,23.68M,-0.43%
03/19/2003,789.9,792.69,797.52,771.54,55.81M,-0.85%
03/18/2003,796.68,771.28,796.68,767.85,40.60M,5.75%
03/17/2003,753.38,760.21,760.45,743.54,21.83M,-1.69%
03/14/2003,766.35,763.46,776.8,762.29,51.02M,4.01%
03/13/2003,736.77,749.71,750.46,731.61,37.22M,-1.60%
03/12/2003,748.78,741.16,751.19,741.16,33.80M,1.33%
03/11/2003,738.96,740.47,744.69,730,34.96M,-1.47%
03/10/2003,749.97,748.41,755.3,742.12,23.96M,-0.63%
03/07/2003,754.76,764.99,767.12,746.87,31.08M,-1.53%
03/06/2003,766.45,792.65,793.14,760.98,48.11M,-2.86%
03/05/2003,789.05,799.76,799.76,789.04,49.87M,-1.91%
03/04/2003,804.38,807.54,808.16,796.43,21.53M,-0.94%
03/03/2003,812.01,789.62,816.24,789.62,30.96M,2.86%
02/28/2003,789.41,786.95,795.79,784.66,25.16M,0.88%
02/27/2003,782.51,778.53,790.02,775.63,36.83M,-0.01%
02/26/2003,782.62,786.2,789.99,778.54,16.96M,-0.79%
02/25/2003,788.88,803.61,807.46,779.86,44.10M,-2.93%
02/24/2003,812.69,820.83,825.51,807.57,29.64M,-0.85%
02/21/2003,819.66,832.48,833.06,810.63,38.40M,-0.86%
02/20/2003,826.8,833.92,835.72,825.63,48.23M,-0.74%
02/19/2003,833,831.17,835.25,821.37,25.85M,0.83%
02/18/2003,826.16,817.43,830.47,817.43,14.82M,0.60%
02/17/2003,821.27,818.57,826.5,815.12,30.16M,1.60%
02/14/2003,808.32,810.17,814.34,804.1,123.21M,-0.45%
02/13/2003,812,824.43,824.43,805.27,20.08M,-1.54%
02/12/2003,824.67,811.96,824.69,811.48,27.00M,1.28%
02/11/2003,814.23,824.89,825.01,808.56,13.38M,-0.81%
02/10/2003,820.9,810.02,821,807.57,13.82M,1.50%
02/07/2003,808.8,807.99,816.56,805.25,20.91M,0.76%
02/06/2003,802.71,803.72,816.92,796.23,28.37M,0.41%
02/05/2003,799.46,804.66,804.9,797.44,15.58M,-0.73%
02/04/2003,805.37,817.32,817.56,797.31,15.38M,-0.28%
01/30/2003,807.63,812.53,823.01,805.36,18.11M,-0.11%
01/29/2003,808.51,809.79,818.2,804.12,21.84M,-1.09%
01/28/2003,817.45,807.04,820.62,807.04,24.95M,0.14%
01/27/2003,816.28,830.58,834.57,806.22,38.86M,-3.63%
01/24/2003,847.05,868.94,873.75,834,25.69M,-2.60%
01/23/2003,869.63,869.35,878.52,865.39,28.40M,-0.08%
01/22/2003,870.32,867.36,882.32,856.9,41.83M,-0.13%
01/21/2003,871.42,841.84,878.26,841.84,57.46M,4.50%
01/20/2003,833.91,829.34,833.91,819.19,23.86M,-0.38%
01/17/2003,837.12,845.29,845.37,833.68,25.93M,-0.92%
01/16/2003,844.91,862.59,863.36,841.04,35.23M,-2.86%
01/15/2003,869.82,857.17,879.39,857.17,57.82M,2.17%
01/14/2003,851.35,851.26,864.35,843.6,51.89M,-0.45%
01/13/2003,855.22,830.41,855.22,825.75,66.35M,4.14%
01/10/2003,821.21,811.72,825.6,810.41,38.72M,1.99%
01/09/2003,805.21,810.23,810.62,798.38,27.69M,-0.71%
01/08/2003,811,818.89,819.54,810.48,31.11M,-0.91%
01/07/2003,818.41,803.01,822.52,802.89,47.15M,2.09%
01/06/2003,801.67,788.52,801.88,784.29,23.48M,1.67%
01/03/2003,788.52,779.45,789.19,779.18,35.53M,3.27%
01/02/2003,763.56,757.28,763.56,752.01,8.76M,1.35%
12/31/2002,753.39,752.05,758.47,752.05,10.51M,0.18%
12/30/2002,752.05,773.69,773.69,745.93,20.41M,-2.96%
