Date,Price,Open,High,Low,Vol.,Change %
03/17/2017,24309.93,24376.13,24385.81,24237.97,2.51B,0.09%
03/16/2017,24288.28,24101.98,24288.28,24003.75,2.58B,2.08%
03/15/2017,23792.85,23705.07,23842.81,23645.51,1.35B,-0.15%
03/14/2017,23827.95,23871,23918.12,23768.34,1.86B,-0.01%
03/13/2017,23829.67,23643.3,23877.59,23567.93,2.02B,1.11%
03/10/2017,23568.67,23534.98,23603.77,23438.86,1.53B,0.29%
03/09/2017,23501.56,23667.77,23673.58,23456.06,1.78B,-1.18%
03/08/2017,23782.27,23627.28,23816.23,23563.14,1.82B,0.43%
03/07/2017,23681.07,23630.35,23728,23585.77,1.28B,0.36%
03/06/2017,23596.28,23600.49,23691.05,23574.28,1.44B,0.18%
03/03/2017,23552.72,23618.36,23635.24,23511.6,2.39B,-0.74%
